mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.17832651138305664,0.0012402057647705079,0.9419497951546298,0.9816045724164087,1500,{'SVM__n_iter': 1500},6,0.9278676988036594,0.9887270282384579,0.989795918367347,0.9587628865979381,0.9278676988036596,0.9879202151501569,0.9410919540229883,0.9820512820512821,0.9226190476190477,0.9905614500442087,0.0031051861587319362,8.486782517143835e-05,0.02479650733081873,0.011771019815159477
0.1868194580078125,0.0013479232788085938,0.9211443064261255,0.9873918790010228,1600,{'SVM__n_iter': 1600},24,0.9106263194933146,0.9756835499775885,0.9380717804363125,0.9887270282384579,0.9106263194933146,0.9904975347377856,0.9238505747126434,0.9923076923076924,0.9226190476190477,0.9897435897435897,0.0033911740425505684,0.00019554013392511252,0.010209343124055657,0.005970066221496017
0.20212345123291015,0.0014918327331542968,0.9268018944635683,0.9799795681065098,1700,{'SVM__n_iter': 1700},22,0.9113300492610839,0.9613402061855668,0.9553131597466572,0.9861497086508291,0.9278676988036596,0.9731062303899596,0.9342672413793103,0.9836120401337793,0.9047619047619048,0.9956896551724138,0.0041694259063753784,0.00020081692204976652,0.01785491683542054,0.011770649150913333
0.21337580680847168,0.0014637947082519532,0.9294539888930713,0.9796487739476814,1800,{'SVM__n_iter': 1800},20,0.9349049964813512,0.9871134020618556,0.9553131597466572,0.9904975347377856,0.9247009148486981,0.979381443298969,0.9342672413793103,0.9800445930880713,0.8973214285714286,0.9612068965517242,0.0034297987850178276,0.00021971767336361974,0.018780119507622737,0.010136540474135924
0.21858863830566405,0.0012801170349121093,0.9225627143845153,0.9811011762160158,1900,{'SVM__n_iter': 1900},23,0.9106263194933146,0.9887270282384579,0.9380717804363125,0.9782608695652174,0.9144968332160451,0.981958762886598,0.9446839080459769,0.9608695652173912,0.9047619047619048,0.9956896551724138,0.002116282006262075,0.00011843481253363694,0.01580820109178297,0.011739661133927591
0.22695651054382324,0.0013550281524658202,0.9336309069203731,0.9814753646174534,2000,{'SVM__n_iter': 2000},17,0.9176636171710064,0.9930748543254148,0.9553131597466572,0.9758404303003138,0.9451090781140044,1.0,0.9270833333333334,0.9384615384615385,0.9226190476190477,1.0,0.0031153255252431584,0.00019380322285748416,0.014319090333271766,0.02325000696312776
0.23882555961608887,0.0015841484069824218,0.9392548920129399,0.9897012952683056,2100,{'SVM__n_iter': 2100},8,0.93173821252639,0.9716494845360825,0.9553131597466572,0.9871134020618556,0.9451090781140044,1.0,0.9410919540229883,0.9897435897435898,0.9226190476190477,1.0,0.006152065386168036,0.00015211565734210095,0.011193260472518644,0.010437370253889484
0.24531960487365723,0.0014489650726318359,0.9385352699843191,0.988628417749888,2200,{'SVM__n_iter': 2200},10,0.9176636171710064,0.997422680412371,0.9725545390570022,0.9587628865979381,0.9451090781140044,1.0,0.9342672413793103,0.9869565217391306,0.9226190476190477,1.0,0.0012781724313880825,0.00031090362666284907,0.01957396635324556,0.015688913338901107
0.2540286064147949,0.0014082908630371094,0.9419657252992975,0.9939863692261719,2300,{'SVM__n_iter': 2300},5,0.9349049964813512,0.9896907216494844,0.9553131597466572,0.9904975347377856,0.9451090781140044,1.0,0.9515086206896551,0.9897435897435898,0.9226190476190477,1.0,0.0012507097561017591,0.0002290548922048155,0.01181399718534044,0.004918398969098381
0.26565704345703123,0.0013727188110351563,0.9364181518637927,0.9890917031571448,2400,{'SVM__n_iter': 2400},13,0.9349049964813512,0.9948453608247424,0.9380717804363125,0.9608695652173912,0.9451090781140044,1.0,0.9410919540229883,0.9897435897435898,0.9226190476190477,1.0,0.002870750007467155,0.00021298398067543718,0.0076142419568635605,0.014615064027171831
0.283457612991333,0.001415586471557617,0.9280943197915359,0.9834782608695651,2500,{'SVM__n_iter': 2500},21,0.9106263194933146,0.9739130434782607,0.9380717804363125,0.9739130434782609,0.9451090781140044,1.0,0.9238505747126434,0.9695652173913044,0.9226190476190477,1.0,0.007894494984253896,0.00022034245218901475,0.012222247543510022,0.013583042914620275
