mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.01246800422668457,0.0006090164184570313,0.8241038318116163,0.8286401069885357,relu,0.0316227766017,"(18,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (18,)}",1,0.8666432090077414,0.9032048408785298,0.8698099929627026,0.8228372926938591,0.7772695285010555,0.8271851187808157,0.7539511494252875,0.7881828316610925,0.8526785714285712,0.8017904509283819,0.0023758531805557386,0.00010982954149588877,0.0486560198581858,0.03988329059136883
0.014019632339477539,0.0006551742553710938,0.7441102599375312,0.7540752977991574,relu,0.0316227766017,"(9, 9)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (9, 9)}",39,0.731878958479944,0.7552218735992827,0.793103448275862,0.7387942626624832,0.7695285010555946,0.7698789780367548,0.7237787356321841,0.7492753623188405,0.7008928571428569,0.757206012378426,0.0015759779181129354,0.0001366156349930433,0.033063558858033894,0.010172725636307911
0.005818986892700195,0.0005395412445068359,0.5,0.5,relu,0.0316227766017,"(4, 4)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (4, 4)}",77,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.49999999999999983,0.4999999999999999,0.0009086155334598971,0.00014835974206469895,1.3355149710515433e-16,4.965068306494546e-17
0.02043461799621582,0.000571584701538086,0.7505552252086791,0.7804777845018808,relu,0.0316227766017,"(18, 18)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (18, 18)}",17,0.9310344827586208,0.8627969520394442,0.5242786769880364,0.5513670999551771,0.7899366643209006,0.8705289108023307,0.6724137931034486,0.7270903010033444,0.8363095238095234,0.8906056587091071,0.007859802618695092,0.00013403167318229176,0.14091237077012425,0.12833996145957452
0.01218400001525879,0.0005227565765380859,0.5763228573974365,0.580727136431784,relu,0.0316227766017,"(9, 9, 9)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (9, 9, 9)}",61,0.5689655172413797,0.5826086956521739,0.5689655172413791,0.5826086956521739,0.6034482758620688,0.5782608695652174,0.5862068965517244,0.5782608695652174,0.5535714285714284,0.5818965517241377,0.0019910769040469567,2.680342342595368e-05,0.01706485478915728,0.0020304190129087946
0.007507133483886719,0.000592803955078125,0.4896322602818193,0.48958020989505247,relu,0.0316227766017,"(4, 4, 4)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (4, 4, 4)}",183,0.5000000000000002,0.4869565217391305,0.5,0.4869565217391305,0.5,0.48695652173913045,0.46551724137931055,0.49565217391304345,0.482142857142857,0.49137931034482746,0.0011660180881131676,0.0001343187388910603,0.013846120262043524,0.003485878026630694
0.009136343002319336,0.000608062744140625,0.46881404259110765,0.46790854572713647,relu,0.0316227766017,"(18, 18, 18)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (18, 18, 18)}",208,0.44827586206896575,0.46521739130434786,0.4827586206896552,0.46956521739130436,0.4482758620689655,0.4782608695652174,0.46551724137931055,0.4739130434782609,0.49999999999999983,0.45258620689655166,0.0013917073697932605,0.00013708820340775158,0.0200594975956329,0.008808922095933825
0.012897825241088868,0.0007103919982910156,0.25208489793493805,0.25574272142279375,relu,0.01,"(9,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (9,)}",222,0.09957776213933854,0.12577319587628866,0.15833919774806474,0.11965486329000448,0.10661505981703026,0.124002689376961,0.7787356321839083,0.7870680044593088,0.12053571428571423,0.12221485411140581,0.011027083846821268,0.0001286915911256726,0.26326427885947007,0.2656703470423266
0.009379386901855469,0.0006483554840087891,0.4752870608280736,0.46482413432459024,relu,0.01,"(4,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (4,)}",196,0.689303307529909,0.5770506499327657,0.3771991555242787,0.42162707306140745,0.4838142153413089,0.41647243388614963,0.35272988505747127,0.4277591973244147,0.4717261904761903,0.4812113174182138,0.00509121703371068,0.00013688728336386938,0.11906485596286347,0.060730574124055234
0.010851764678955078,0.0006172657012939453,0.8241038318116163,0.82812464307101,relu,0.01,"(18,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (18,)}",1,0.8666432090077414,0.9032048408785298,0.8698099929627026,0.8228372926938591,0.7772695285010555,0.8246077991931869,0.7539511494252875,0.7881828316610925,0.8526785714285712,0.8017904509283819,0.002186853722037476,8.872721074418959e-05,0.0486560198581858,0.03991540640454088
0.015502595901489257,0.0007451534271240235,0.7441102599375312,0.7540752977991574,relu,0.01,"(9, 9)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (9, 9)}",39,0.731878958479944,0.7552218735992827,0.793103448275862,0.7387942626624832,0.7695285010555946,0.7698789780367548,0.7237787356321841,0.7492753623188405,0.7008928571428569,0.757206012378426,0.002228486654471349,0.00012023849611113699,0.033063558858033894,0.010172725636307911
0.005385732650756836,0.00048394203186035155,0.5,0.5,relu,0.01,"(4, 4)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (4, 4)}",77,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.49999999999999983,0.4999999999999999,0.00032734287795772415,4.840411548808901e-05,1.3355149710515433e-16,4.965068306494546e-17
0.017114973068237303,0.0005547523498535157,0.7505552252086791,0.7804777845018808,relu,0.01,"(18, 18)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (18, 18)}",17,0.9310344827586208,0.8627969520394442,0.5242786769880364,0.5513670999551771,0.7899366643209006,0.8705289108023307,0.6724137931034486,0.7270903010033444,0.8363095238095234,0.8906056587091071,0.00715901757099206,0.00013565446442732467,0.14091237077012425,0.12833996145957452
0.011917972564697265,0.000533151626586914,0.5763228573974365,0.580727136431784,relu,0.01,"(9, 9, 9)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (9, 9, 9)}",61,0.5689655172413797,0.5826086956521739,0.5689655172413791,0.5826086956521739,0.6034482758620688,0.5782608695652174,0.5862068965517244,0.5782608695652174,0.5535714285714284,0.5818965517241377,0.001494272725928356,2.9579051044362973e-05,0.01706485478915728,0.0020304190129087946
0.006993579864501953,0.0006814002990722656,0.4896322602818193,0.48958020989505247,relu,0.01,"(4, 4, 4)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (4, 4, 4)}",183,0.5000000000000002,0.4869565217391305,0.5,0.4869565217391305,0.5,0.48695652173913045,0.46551724137931055,0.49565217391304345,0.482142857142857,0.49137931034482746,0.001221703564569926,0.0001415527065238583,0.013846120262043524,0.003485878026630694
0.007434272766113281,0.00048656463623046874,0.46881404259110765,0.46790854572713647,relu,0.01,"(18, 18, 18)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (18, 18, 18)}",208,0.44827586206896575,0.46521739130434786,0.4827586206896552,0.46956521739130436,0.4482758620689655,0.4782608695652174,0.46551724137931055,0.4739130434782609,0.49999999999999983,0.45258620689655166,0.0005734882380776798,1.7415983550786661e-06,0.0200594975956329,0.008808922095933825
